index:ID,package,description,:LABEL
10156,javax.xml.stream,An error class for reporting factory configuration errors.,Package
10157,javax.xml.stream.events,This is the base event interface for handling markup events.,Package
10158,javax.xml.stream.util,"This is the base class for deriving an XMLStreamReader filter

 This class is designed to sit between an XMLStreamReader and an
 application's XMLStreamReader.",Package
10159,javax.xml.transform,"This package defines the generic APIs for processing transformation
instructions, and performing a transformation from source to result. These
interfaces have no dependencies on SAX or the DOM standard, and try to make as
few assumptions as possible about the details of the source and result of a
transformation. It achieves this by defining
Source and
Result interfaces.

To define concrete classes for the user, the API defines specializations
of the interfaces found at the root level. These interfaces are found in
javax.xml.transform.sax, javax.xml.transform.dom,
and javax.xml.transform.stream.

Creating Objects
The API allows a concrete
TransformerFactory object to be created from
the static function
TransformerFactory.newInstance().

Specification of Inputs and Outputs
This API defines two interface objects called
Source and
Result. In order to pass Source and Result
objects to the interfaces, concrete classes must be used.
Three concrete representations are defined for each of these
objects:
StreamSource and
StreamResult,
SAXSource and
SAXResult, and
DOMSource and
DOMResult. Each of these objects defines
a FEATURE string (which is i the form of a URL), which can be passed into
TransformerFactory.getFeature(java.lang.String) to see if the
given type of Source or Result object is supported. For instance, to test if a
DOMSource and a StreamResult is supported, you can apply the following
test.



TransformerFactory tfactory = TransformerFactory.newInstance();
if (tfactory.getFeature(DOMSource.FEATURE) && tfactory.getFeature(StreamResult.FEATURE)) {
...
}



Qualified Name Representation

Namespaces
present something of a problem area when dealing with XML objects. Qualified
Names appear in XML markup as prefixed names. But the prefixes themselves do
not hold identity. Rather, it is the URIs that they contextually map to that
hold the identity. Therefore, when passing a Qualified Name like ""xyz:foo""
among Java programs, one must provide a means to map ""xyz"" to a namespace.

One solution has been to create a ""QName"" object that holds the
namespace URI, as well as the prefix and local name, but this is not always an
optimal solution, as when, for example, you want to use unique strings as keys
in a dictionary object. Not having a string representation also makes it
difficult to specify a namespaced identity outside the context of an XML
document.

In order to pass namespaced values to transformations,
for 
instance when setting a property or a parameter on a 
Transformer object,
this specification defines that a
String ""qname"" object parameter be passed as two-part string, the namespace URI
enclosed in curly braces ({}), followed by the local name. If the qname has a
null URI, then the String object only contains the local name. An application
can safely check for a non-null URI by testing to see if the first character of
the name is a '{' character.

For example, if a URI and local name were obtained from an element
defined with <xyz:foo xmlns:xyz=""http://xyz.foo.com/yada/baz.html""/>,
then the Qualified Name would be ""{http://xyz.foo.com/yada/baz.html}foo"".
Note that the prefix is lost.

Result Tree Serialization
Serialization of the result tree to a stream can be controlled with
the Transformer.setOutputProperties(java.util.Properties) and the
Transformer.setOutputProperty(java.lang.String, java.lang.String) methods.
These properties only apply to stream results, they have no effect when
the result is a DOM tree or SAX event stream.
Strings that match the XSLT
specification for xsl:output attributes can be referenced from the
OutputKeys class. Other strings can be
specified as well.
If the transformer does not recognize an output key, a
IllegalArgumentException is thrown, unless the
key name is namespace qualified. Output key names
that are namespace qualified are always allowed, although they may be
ignored by some implementations.
If all that is desired is the simple identity transformation of a
source to a result, then TransformerFactory
provides a
TransformerFactory.newTransformer() method
with no arguments. This method creates a Transformer that effectively copies
the source to the result. This method may be used to create a DOM from SAX
events or to create an XML or HTML stream from a DOM or SAX events.  
Exceptions and Error Reporting
The transformation API throw three types of specialized exceptions. A
TransformerFactoryConfigurationError is parallel to
the FactoryConfigurationError, and is thrown
when a configuration problem with the TransformerFactory exists. This error
will typically be thrown when the transformation factory class specified with
the ""javax.xml.transform.TransformerFactory"" system property cannot be found or
instantiated.
A TransformerConfigurationException
may be thrown if for any reason a Transformer can not be created. A
TransformerConfigurationException may be thrown if there is a syntax error in
the transformation instructions, for example when
TransformerFactory.newTransformer(javax.xml.transform.Source) is
called.
TransformerException is a general
exception that occurs during the course of a transformation. A transformer
exception may wrap another exception, and if any of the
TransformerException.printStackTrace()
methods are called on it, it will produce a list of stack dumps, starting from
the most recent. The transformer exception also provides a
SourceLocator object which indicates where
in the source tree or transformation instructions the error occurred.
TransformerException.getMessageAndLocation()
may be called to get an error message with location info, and
TransformerException.getLocationAsString()
may be called to get just the location string.
Transformation warnings and errors are sent to an
ErrorListener, at which point the
application may decide to report the error or warning, and may decide to throw
an Exception for a non-fatal error. The ErrorListener may be set via
TransformerFactory.setErrorListener(javax.xml.transform.ErrorListener) for
reporting errors that have to do with syntax errors in the transformation
instructions, or via
Transformer.setErrorListener(javax.xml.transform.ErrorListener) to report
errors that occur during the transformation. The ErrorListener on both objects
will always be valid and non-null, whether set by the application or a default
implementation provided by the processor.
The default implementation provided by the processor will report all warnings and errors to System.err
and does not throw any Exceptions.
Applications are strongly encouraged to register and use
ErrorListeners that insure proper behavior for warnings and
errors.

Resolution of URIs within a transformation
The API provides a way for URIs referenced from within the stylesheet
instructions or within the transformation to be resolved by the calling
application. This can be done by creating a class that implements the
URIResolver interface, with its one method,
URIResolver.resolve(java.lang.String, java.lang.String), and use this class to
set the URI resolution for the transformation instructions or transformation
with TransformerFactory.setURIResolver(javax.xml.transform.URIResolver) or
Transformer.setURIResolver(javax.xml.transform.URIResolver). The
URIResolver.resolve method takes two String arguments, the URI found in the
stylesheet instructions or built as part of the transformation process, and the
base URI 
against which the first argument will be made absolute if the
absolute URI is required.
The returned Source object must be usable by
the transformer, as specified in its implemented features.",Package
10160,javax.xml.transform.dom,"This package implements DOM-specific transformation APIs.
The DOMSource class allows the
client of the implementation of this API to specify a DOM
Node as the source of the input tree. The model of
how the Transformer deals with the DOM tree in terms of mismatches with the
XSLT data model or
other data models is beyond the scope of this document. Any of the nodes
derived from Node are legal input.
The DOMResult class allows
a Node to be specified to which result DOM nodes will
be appended. If an output node is not specified, the transformer will use
DocumentBuilder.newDocument() to create an
output Document node. If a node is specified, it
should be one of the following: Document,
Element, or
DocumentFragment. Specification of any other node
type is implementation dependent and undefined by this API. If the result is a
Document, the output of the transformation must have
a single element root to set as the document element.
The DOMLocator node may be passed
to TransformerException objects, and
retrieved by trying to cast the result of the
TransformerException.getLocator() method.
The implementation has no responsibility to use a DOMLocator instead of a
SourceLocator (though line numbers and the
like do not make much sense for a DOM), so the result of getLocator must always
be tested with an instanceof.",Package
10161,javax.xml.transform.sax,"This package implements SAX2-specific transformation APIs. It provides
  classes which allow input from ContentHandler
  events, and also classes that produce org.xml.sax.ContentHandler events. It
  also provides methods to set the input source as an
  XMLReader, or to use a
  InputSource as the source. It also allows the
  creation of a XMLFilter, which enables
  transformations to ""pull"" from other transformations, and lets the transformer
  to be used polymorphically as an XMLReader.
The SAXSource class allows the
  setting of an XMLReader to be used for ""pulling""
  parse events, and an InputSource that may be used to
  specify the SAX source.
The SAXResult class allows the
  setting of a ContentHandler to be the receiver of
  SAX2 events from the transformation. 
The SAXTransformerFactory extends
  TransformerFactory to provide factory
  methods for creating TemplatesHandler,
  TransformerHandler, and
  XMLReader instances.
To obtain a SAXTransformerFactory,
  the caller must cast the TransformerFactory
  instance returned from
  TransformerFactory.newInstance(). 

The TransformerHandler interface
  allows a transformation to be created from SAX2 parse events, which is a ""push""
  model rather than the ""pull"" model that normally occurs for a transformation.
  Normal parse events are received through the
  ContentHandler interface, lexical events such as
  startCDATA and endCDATA are received through the
  LexicalHandler interface, and events that signal
  the start or end of disabling output escaping are received via
  ContentHandler.processingInstruction(java.lang.String, java.lang.String), with the
  target parameter being
  Result.PI_DISABLE_OUTPUT_ESCAPING and
  Result.PI_ENABLE_OUTPUT_ESCAPING. If
  parameters, output properties, or other features need to be set on the
  Transformer handler, a Transformer reference
  will need to be obtained from
  TransformerHandler.getTransformer(), and
  the methods invoked from that reference. 

The TemplatesHandler interface
  allows the creation of Templates objects
  from SAX2 parse events. Once the ContentHandler
  events are complete, the Templates object may be obtained from
  TemplatesHandler.getTemplates(). Note that
  TemplatesHandler.setSystemId(java.lang.String) should
  normally be called in order to establish a base system ID from which relative
  URLs may be resolved. 
The
  SAXTransformerFactory.newXMLFilter(javax.xml.transform.Source)
  method allows the creation of a XMLFilter, which
  encapsulates the SAX2 notion of a ""pull"" transformation. The following
  illustrates several transformations chained together. Each filter points to a
  parent XMLReader, and the final transformation is
  caused by invoking XMLReader.parse(org.xml.sax.InputSource) on the final
  reader in the chain.",Package
10162,javax.xml.transform.stax,"Provides for StAX-specific transformation APIs.
                        TODO: better description(s).
                
Package Specification

JSR 173: Streaming API for XML

Related Documentation
For overviews, tutorials, examples, guides, and tool documentation, please see:

TODO: Refer to non-spec documentation



@see XMLStreamReader
@see XMLEventReader",Package
10163,javax.xml.transform.stream,"This package implements stream- and URI- specific transformation APIs.
         
The StreamSource class
         provides methods for specifying InputStream input,
         Reader input, and URL input in the form of strings. Even
         if an input stream or reader is specified as the source,
         StreamSource.setSystemId(java.lang.String) should still
         be called, so that the transformer can know from where it should resolve
         relative URIs. The public identifier is always optional: if the application
         writer includes one, it will be provided as part of the
         SourceLocator information.
The StreamResult class
         provides methods for specifying OutputStream,
         Writer, or an output system ID, as the output of the
         transformation result.
Normally streams should be used rather than readers or writers, for
         both the Source and Result, since readers and writers already have the encoding
         established to and from the internal Unicode format. However, there are times
         when it is useful to write to a character stream, such as when using a
         StringWriter in order to write to a String, or in the case of reading source
         XML from a StringReader.",Package
10164,javax.xml.validation,"This package provides an API for validation of XML documents.  Validation is the process of verifying
                    that an XML document is an instance of a specified XML schema.  An XML schema defines the
                    content model (also called a grammar or vocabulary) that its instance documents
                    will represent.
        

            There are a number of popular technologies available for creating an XML schema. Some of the most
            popular include:
                

Document Type Definition (DTD) - XML's built-in schema language.
W3C XML Schema (WXS) - an object-oriented XML schema
                    language. WXS also provides a type system for constraining the character data of an XML document.
                    WXS is maintained by the World Wide Web Consortium (W3C) and is a W3C
                    Recommendation (that is, a ratified W3C standard specification).
RELAX NG (RNG) - a pattern-based,
                    user-friendly XML schema language. RNG schemas may also use types to constrain XML character data.
                    RNG is maintained by the Organization for the Advancement of
                    Structured Information Standards (OASIS) and is both an OASIS and an
                    ISO (International Organization for Standardization) standard.
Schematron - a rules-based XML schema
                language. Whereas DTD, WXS, and RNG are designed to express the structure of a content model,
                Schematron is designed to enforce individual rules that are difficult or impossible to express
                with other schema languages. Schematron is intended to supplement a schema written in
                structural schema language such as the aforementioned. Schematron is in the process
                of becoming an ISO standard.


                    Previous versions of JAXP supported validation as a feature of an XML parser, represented by
                    either a SAXParser or DocumentBuilder instance.
        

                    The JAXP validation API decouples the validation of an instance document from the parsing of an
                    XML document. This is advantageous for several reasons, some of which are:
                

Support for additional schema langauges. As of JDK 1.5, the two most
                        popular JAXP parser implementations, Crimson and Xerces, only support a subset of the available
                        XML schema languages. The Validation API provides a standard mechanism through which applications
                        may take of advantage of specialization validation libraries which support additional schema
                        languages.
Easy runtime coupling of an XML instance and schema. Specifying the location
                        of a schema to use for validation with JAXP parsers can be confusing. The Validation API makes this
                        process simple (see example below).


Usage example. The following example demonstrates validating
            an XML document with the Validation API (for readability, some exception handling is not shown):
                

            
    // parse an XML document into a DOM tree
    DocumentBuilder parser = DocumentBuilderFactory.newInstance().newDocumentBuilder();
    Document document = parser.parse(new File(""instance.xml""));

    // create a SchemaFactory capable of understanding WXS schemas
    SchemaFactory factory = SchemaFactory.newInstance(XMLConstants.W3C_XML_SCHEMA_NS_URI);

    // load a WXS schema, represented by a Schema instance
    Source schemaFile = new StreamSource(new File(""mySchema.xsd""));
    Schema schema = factory.newSchema(schemaFile);

    // create a Validator instance, which can be used to validate an instance document
    Validator validator = schema.newValidator();

    // validate the DOM tree
    try {
        validator.validate(new DOMSource(document));
    } catch (SAXException e) {
        // instance document is invalid!
    }


                    The JAXP parsing API has been integrated with the Validation API. Applications may create a Schema with the validation API
                    and associate it with a DocumentBuilderFactory or a SAXParserFactory instance
                    by using the DocumentBuilderFactory.setSchema(Schema) and SAXParserFactory.setSchema(Schema)
                    methods. You should not both set a schema and call setValidating(true) on a parser factory. The former technique
                    will cause parsers to use the new validation API; the latter will cause parsers to use their own internal validation
                    facilities. Turning on both of these options simultaneously will cause either redundant behavior or error conditions.",Package
10165,javax.xml.ws,This package contains the core JAX-WS APIs.,Package
10166,javax.xml.ws.handler,This package defines APIs for message handlers.,Package
10167,javax.xml.ws.handler.soap,This package defines APIs for SOAP message handlers.,Package
10168,javax.xml.ws.http,This package defines APIs specific to the HTTP binding.,Package
10169,javax.xml.ws.soap,This package defines APIs specific to the SOAP binding.,Package
10170,javax.xml.ws.spi,This package defines SPIs for JAX-WS.,Package
10171,javax.xml.ws.spi.http,"Provides HTTP SPI that is used for portable deployment of JAX-WS
  web services in containers(for e.g. servlet containers). This SPI
  is not for end developers but provides a way for the container
  developers to deploy JAX-WS services portably.

  
  The portable deployment is done as below:
  
Container creates Endpoint objects for an
  application. The necessary information to create Endpoint objects
  may be got from web service deployment descriptor files.
Container needs to create HttpContext
  objects for the deployment. For example, a HttpContext could be
  created using servlet configuration(for e.g url-pattern) for the
  web service in servlet container case.
Then publishes all the endpoints using
  Endpoint.publish(HttpContext). During publish(),
  JAX-WS runtime registers a HttpHandler
  callback to handle incoming requests or
  HttpExchange objects. The HttpExchange
  object encapsulates a HTTP request and a response.
  

  Container                               JAX-WS runtime
  ---------                               --------------
  1. Creates Invoker1, ... InvokerN
  2. Provider.createEndpoint(...)     --> 3. creates Endpoint1
     configures Endpoint1
     ...
  4. Provider.createEndpoint(...)     --> 5. creates EndpointN
     configures EndpointN
  6. Creates ApplicationContext
  7. creates HttpContext1, ... HttpContextN
  8. Endpoint1.publish(HttpContext1)  --> 9. creates HttpHandler1
                                          HttpContext1.setHandler(HttpHandler1)
     ...
 10. EndpointN.publish(HttpContextN)  --> 11. creates HttpHandlerN
                                         HttpContextN.setHandler(HttpHandlerN)

  

  The request processing is done as below(for every request):
  
  Container                               JAX-WS runtime
  ---------                               --------------
  1. Creates a HttpExchange
  2. Gets handler from HttpContext
  3. HttpHandler.handle(HttpExchange) --> 4. reads request from HttpExchange
                                      

  
  The portable undeployment is done as below:
  
  Container
  ---------
  1. @preDestroy on instances
  2. Endpoint1.stop()
  ...
  3. EndpointN.stop()",Package
10172,javax.xml.ws.wsaddressing,This package defines APIs related to WS-Addressing.,Package
10173,javax.xml.xpath,"This package provides an object-model neutral API for the
evaluation of XPath expressions and access to the evaluation
environment.

The following XML standards apply:

XML Path Language (XPath) Version 1.0


XPath Overview
The XPath language provides a simple, concise syntax for selecting
nodes from an XML document. XPath also provides rules for converting a
node in an XML document object model (DOM) tree to a boolean, double,
or string value. XPath is a W3C-defined language and an official W3C
recommendation; the W3C hosts the XML Path Language (XPath) Version
1.0 specification.

XPath started in life in 1999 as a supplement to the XSLT and
XPointer languages, but has more recently become popular as a
stand-alone language, as a single XPath expression can be used to
replace many lines of DOM API code.

XPath Expressions
An XPath expression is composed of a location
path and one or more optional predicates. Expressions
may also include XPath variables.

The following is an example of a simple XPath expression:

/foo/bar

This example would select the <bar> element in
an XML document such as the following:

<foo>
<bar/>
</foo>

The expression /foo/bar is an example of a location
path. While XPath location paths resemble Unix-style file system
paths, an important distinction is that XPath expressions return
all nodes that match the expression. Thus, all three
<bar> elements in the following document would be
selected by the /foo/bar expression:

<foo>
<bar/>
<bar/>
<bar/>
</foo>

A special location path operator, //, selects nodes at
any depth in an XML document. The following example selects all
<bar> elements regardless of their location in a
document:

//bar

A wildcard operator, *, causes all element nodes to be selected.
The following example selects all children elements of a
<foo> element:

/foo/*

In addition to element nodes, XPath location paths may also address
attribute nodes, text nodes, comment nodes, and processing instruction
nodes. The following table gives examples of location paths for each
of these node types:


Location Path
Description



/foo/bar/@id

Selects the attribute id of the <bar> element



/foo/bar/text()

Selects the text nodes of the <bar> element. No
distinction is made between escaped and non-escaped character data.



/foo/bar/comment()

Selects all comment nodes contained in the <bar> element.



/foo/bar/processing-instruction()

Selects all processing-instruction nodes contained in the
<bar> element.



Predicates allow for refining the nodes selected by an XPath
location path. Predicates are of the form
[expression]. The following example selects all
<foo> elements that contain an include
attribute with the value of true:

//foo[@include='true']

Predicates may be appended to each other to further refine an
expression, such as:

//foo[@include='true'][@mode='bar']

Using the XPath API

The following example demonstrates using the XPath API to select one
or more nodes from an XML document:

XPath xpath = XPathFactory.newInstance().newXPath();
String expression = ""/widgets/widget"";
InputSource inputSource = new InputSource(""widgets.xml"");
NodeList nodes = (NodeList) xpath.evaluate(expression, inputSource, XPathConstants.NODESET);

XPath Expressions and Types
While XPath expressions select nodes in the XML document, the XPath
API allows the selected nodes to be coalesced into one of the
following other data types:

Boolean
Number
String

The desired return type is specified by a QName parameter in method call used to evaluate
the expression, which is either a call to
XPathExpression.evalute(...) or to one of the
XPath.evaluate(...) convenience methods. The allowed
QName values are specified as constants in the XPathConstants class; they are:

XPathConstants.NODESET
XPathConstants.NODE
XPathConstants.STRING
XPathConstants.BOOLEAN
XPathConstants.NUMBER

When a Boolean return type is requested,
Boolean.TRUE is returned if one or more nodes were
selected; otherwise, Boolean.FALSE is returned.
The String return type is a convenience for retrieving
the character data from a text node, attribute node, comment node, or
processing-instruction node. When used on an element node, the value
of the child text nodes is returned.

The Number return type attempts to coalesce the text
of a node to a double data type.

XPath Context
XPath location paths may be relative to a particular node in the
document, known as the context. Consider the following
XML document:

<widgets>
<widget>
<manufacturer/>
<dimensions/>
</widget>
</widgets>

The <widget> element can be selected with the
following XPath API code:

// parse the XML as a W3C Document
DocumentBuilder builder = DocumentBuilderFactory.newInstance().newDocumentBuilder();
Document document = builder.parse(new File(""/widgets.xml""));

XPath xpath = XPathFactory.newInstance().newXPath();
String expression = ""/widgets/widget"";
Node widgetNode = (Node) xpath.evaluate(expression, document, XPathConstants.NODE);

With a reference to the <widget> element, a
relative XPath expression can now written to select the
<manufacturer> child element:

XPath xpath = XPathFactory.newInstance().newXPath();
String expression = ""manufacturer"";
Node manufacturerNode = (Node) xpath.evaluate(expression, widgetNode, XPathConstants.NODE);


Author Ben Galbraith
Author Norman Walsh
Author Jeff Suttor
See XML Path Language (XPath) Version 1.0
Since 1.5",Package
10174,org.ietf.jgss,"This package presents a framework that allows application developers to
    make use of security services like authentication, data integrity and
    data confidentiality from a variety of underlying security mechanisms
    like Kerberos, using a unified API. The security mechanisms that an
    application can
    chose to use are identified with unique object identifiers. One example 
    of such a mechanism is the Kerberos v5 GSS-API mechanism (object
    identifier 1.2.840.113554.1.2.2). This mechanism is available through
    the default instance of the GSSManager class.

    The GSS-API is defined in a language independent way in 
    RFC 2743. The Java
    language bindings are defined in 
    RFC 2853

    An application starts out by instantiating a GSSManager
    which then serves as a factory for a security context. An application
    can use specific principal names and credentials that are also created
    using the GSSManager; or it can instantiate a
    context with system defaults. It then goes through a context
    establishment loop. Once a context is established with the
    peer, authentication is complete. Data protection such as integrity
    and confidentiality can then be obtained from this context.

    The GSS-API does not perform any communication with the peer. It merely 
    produces tokens that the application must somehow transport to the
    other end.
Credential Acquisition

    The GSS-API itself does not dictate how an underlying mechanism
    obtains the credentials that are needed for authentication. It is
    assumed that prior to calling the GSS-API, these credentials are
    obtained and stored in a location that the mechanism provider is
    aware of. However, the default model in the Java platform will be
    that mechanism providers must obtain credentials only from the private
    or public credential sets associated with the
    Subject in the
    current access control context.  The Kerberos v5  
    mechanism will search for the required INITIATE and ACCEPT credentials 
    (KerberosTicket and
     KerberosKey) in
    the private credential set where as some other mechanism might look
    in the public set or in both.  If the desired credential is not
    present in the appropriate sets of the current Subject, the GSS-API
    call must fail.

    This model has the advantage that credential management
    is simple and predictable from the applications point of view.  An
    application, given the right permissions, can purge the credentials in
    the Subject or renew them using standard Java API's.  If it purged
    the credentials, it would be sure that the JGSS mechanism would fail,
    or if it renewed a time based credential it would be sure that a JGSS
    mechanism would succeed.

    This model does require that a JAAS login be performed in order to
    authenticate and populate a Subject that the JGSS mechnanism can later 
    utilize. However, applications have the ability to relax this
    restiction by means of a system property:
    javax.security.auth.useSubjectCredsOnly. By default
    this system property will be assumed to be true (even when
    it is unset) indicating that providers must only use the credentials
    that are present in the current Subject. However, if this property is
    explicitly set to false by the application, then it indicates that
    the provider is free to use any credentials cache of its choice. Such
    a credential cache might be a disk cache, an in-memory cache, or even
    just the current Subject itself.


Related Documentation

For an online tutorial on using Java GSS-API, please see
Introduction to JAAS and Java GSS-API.",Package
